time,open,high,low,close,Volume
12/29/03,35.63606111,36.17758125,35.56879153,35.8311429,1208800
1/5/04,36.1204021,36.66192224,36.02958817,36.35921248,1318400
1/12/04,36.47356741,37.00499711,36.1843082,36.97136232,1791000
1/20/04,37.11599528,37.47588418,36.88054502,37.12944583,1245200
1/26/04,37.17653454,37.56669812,36.42311186,36.7426491,2184800
2/2/04,36.79645804,37.08571724,36.41302142,37.07563017,999400
2/9/04,37.09917452,37.66423901,36.99827015,37.28080239,1033000
2/17/04,37.53643017,37.70123728,36.94782132,37.1832615,1017000
2/23/04,37.24380412,37.43215559,36.78300749,37.25725804,1384800
3/1/04,37.29761979,37.93667745,37.23708053,37.7886911,1034800
3/8/04,37.7886911,37.87950167,36.06322296,36.62492397,2023200
3/15/04,36.43320902,36.72582834,35.93877759,36.19103853,1500600
3/22/04,35.95558826,36.4096613,35.40061757,36.24484747,2243000
3/29/04,36.45069167,37.51364001,36.41019503,37.40228351,2195800
4/5/04,37.44278016,37.67898752,37.1255795,37.3381658,1319400
4/12/04,37.47314674,37.59124873,36.57554592,37.02434633,2729000
4/19/04,36.9703553,37.36516468,36.44731386,37.29430146,1034200
4/26/04,37.3381658,37.45627454,35.90402916,36.05588567,1134600
5/3/04,36.32583405,36.74089344,35.70156618,35.76230609,1334800
5/10/04,35.34725007,35.83654375,34.97605839,35.58683863,2846600
5/17/04,35.16165592,35.97152469,35.02667835,35.56321418,2686400
5/24/04,35.80280273,36.6599069,35.5497198,36.57891699,2239200
6/1/04,36.54517597,36.83537774,36.35958182,36.63966027,884200
6/7/04,36.84887549,37.25380482,36.80838222,36.9872275,1213200
6/14/04,36.88261988,37.11545956,36.54517597,36.93323647,1874600
6/21/04,37.00072188,37.38203688,36.66327797,37.20994048,1007200
6/28/04,37.34877103,37.4232654,36.78329099,36.86455758,2178400
7/6/04,36.80699375,36.82392429,36.24828593,36.37695465,1183000
7/12/04,36.36679633,36.55980787,35.97739729,36.01126176,900000
7/19/04,36.07898053,36.48193077,35.33742289,35.3848284,1403800
7/26/04,35.45255056,35.99432783,35.08685089,35.99432783,1551000
8/2/04,35.7234392,36.08575614,34.57216587,34.6229541,1300000
8/9/04,34.70083459,35.08685089,34.50443694,34.62633682,1085000
8/16/04,34.72114785,35.89274459,34.7076068,35.8521113,1133600
8/23/04,35.92660906,36.20426653,35.65571704,36.14670269,2191200
8/30/04,36.09591446,36.62075442,35.71328087,36.36679633,1937400
9/7/04,36.63768835,36.82054157,36.40066079,36.7866771,2567800
9/13/04,36.85778875,37.05079352,36.67493554,36.95259639,2501200
9/20/04,36.87471252,37.10158853,36.34987256,36.46499684,1871200
9/27/04,36.29406139,37.21160788,36.16492521,37.21160788,1529800
10/4/04,37.3815239,37.55143992,36.830996,36.90236073,850800
10/11/04,37.02470026,37.02470026,36.27706978,36.50815217,1426000
10/18/04,36.4639774,36.82080444,36.05957728,36.19211178,1939600
10/25/04,36.35863287,37.31355749,36.01880084,37.27957429,3750800
11/1/04,37.33055249,38.63550411,37.198018,38.45539313,3211200
11/8/04,38.43500661,39.12486224,38.32965188,39.11467068,1023600
11/15/04,39.13165548,39.35934974,38.66269067,38.72386044,3006800
11/22/04,38.72386044,39.36954471,38.62190743,39.21661349,2701400
11/29/04,39.38652951,39.78413979,38.92435794,39.53946072,1435600
12/6/04,39.57344053,39.63800862,38.94135294,39.42051611,1039400
12/13/04,39.69238174,40.15795163,39.48848252,39.82831456,2723000
12/20/04,39.98123557,40.4366173,39.6855851,40.32106761,3510800
12/27/04,40.3501492,40.64093027,40.12778721,40.38435874,1394400
1/3/05,40.64093027,40.65803846,39.24176362,39.34780976,1623000
1/10/05,39.37518081,39.71727619,38.99887248,39.3067549,1625200
1/18/05,39.32044213,39.77884993,38.89624387,38.93729874,1084000
1/24/05,38.93045341,39.20755066,38.68414474,38.97834676,919400
1/31/05,39.25544401,40.11068244,39.22123105,40.07646948,936200
2/7/05,40.12778721,40.29199299,39.70068114,40.21331105,1072800
2/14/05,40.21331105,40.45277782,39.9806862,40.09357767,1180000
2/22/05,39.92252999,40.43567305,39.48806544,40.39804256,1152800
2/28/05,40.40146693,40.90434713,40.00463288,40.84276654,839200
3/7/05,40.81197796,41.05486225,40.01147821,40.11409998,828400
3/14/05,40.12778721,40.51435156,39.55990889,39.71727619,1448000
3/21/05,39.73437411,39.85411091,39.0924732,39.23427085,1060800
3/28/05,39.28577849,39.81462899,38.8736933,39.27547971,1216400
4/4/05,39.25144121,39.85240378,39.0694354,39.49182624,999400
4/11/05,39.54333388,39.78028827,38.14567007,38.15254165,1116400
4/18/05,38.15254165,38.81874472,38.02891506,38.53028612,1739200
4/25/05,38.73633043,38.9595451,37.99113684,38.57492905,1089000
5/2/05,38.65047863,39.38880408,38.50968169,39.14155091,1254400
5/9/05,39.1827632,39.41970729,38.32726379,38.58523127,1648000
5/16/05,38.63330827,39.91421707,38.61270384,39.83523342,1039400
5/23/05,39.89017857,40.22328354,39.73907941,40.18207124,1125400
5/31/05,40.18207124,40.51861715,40.01723923,40.23358575,721000
6/6/05,40.2644924,40.69032074,40.09278881,40.39155306,1190000
6/13/05,40.37781677,41.15048294,40.29196498,41.0405892,809800
6/20/05,40.91696262,41.1676533,40.14429645,40.19581096,1228400
6/27/05,40.28298958,40.73785659,40.14859807,40.524212,1101600
7/5/05,40.47251951,41.21339922,40.14515558,41.17893641,1410000
7/11/05,41.17893641,41.90258644,41.17893641,41.66825934,872400
7/18/05,41.60278655,42.01974482,41.43738162,41.93014703,987400
7/25/05,42.04042043,42.34366281,41.73028963,42.14379852,1494800
8/1/05,42.16103164,42.41947685,41.61657029,41.67859714,832400
8/8/05,41.77508335,42.16378495,41.50630034,41.76129961,975000
8/15/05,41.86812363,42.24028473,41.254747,41.52353002,876000
8/22/05,41.63035404,41.7509618,40.9721768,41.0066396,1533000
8/29/05,40.98940992,41.8750155,40.83778529,41.57521562,1434000
9/6/05,41.66136402,42.38501404,41.63035404,42.33332845,909600
9/12/05,42.32299064,42.41602747,41.79920491,42.19893694,1520800
9/19/05,42.09210603,42.17825443,41.04799084,41.45805723,1845800
9/26/05,41.66579759,42.25093302,41.33756777,42.01549738,1900000
10/3/05,42.10205587,42.20246027,40.34318377,40.86253475,1664800
10/10/05,40.87292177,40.87292177,39.76497648,40.46090333,2226600
10/17/05,40.35357079,40.81406199,39.844638,40.32933441,1455400
10/24/05,40.51630077,41.11528556,40.19776896,40.84176417,1323400
10/31/05,41.06335392,41.93239776,41.01834004,41.74889375,1339400
11/7/05,41.89431202,42.31671748,41.56192393,42.29247764,3771800
11/14/05,42.3444162,42.79452384,41.9358601,42.7875957,986600
11/21/05,42.82221563,43.5700845,42.67333848,43.47660479,1017600
11/28/05,43.59085508,43.59428626,42.84645548,43.47313899,2293600
12/5/05,43.41427921,43.70161533,43.00226077,43.29309385,1131200
12/12/05,43.47313899,43.8470336,43.18576478,43.53546457,1708400
12/19/05,43.53546457,43.62548194,43.06458288,43.5873962,1166400
12/27/05,43.68903546,43.70644354,42.85014047,42.93019817,2324800
1/3/06,43.06247665,44.30168103,42.76659489,44.28427642,3227600
1/9/06,44.32256655,44.69502162,44.24598629,44.43013049,2281200
1/17/06,44.26687182,44.4966126,43.58475055,43.59853499,1779400
1/23/06,43.69600078,44.57667378,43.60570569,44.48616984,2654000
1/30/06,44.52097557,44.62192576,43.73776835,43.87004683,2371600
2/6/06,43.89093236,44.17636787,43.44537447,43.86587321,1886600
2/13/06,43.83871854,44.66021589,43.54284026,44.54186806,1104600
2/21/06,44.67762397,44.84818562,44.37255258,44.72287246,916000
2/27/06,44.79945272,45.05321186,44.36444203,44.69502162,1507400
3/6/06,44.7785672,44.7785672,43.92925729,44.42003234,1495200
3/13/06,44.61844135,45.45699869,44.42351326,45.32159087,1454600
3/20/06,45.48795138,45.48795138,44.9147647,45.29573113,1506800
3/27/06,45.24330202,45.64876519,44.95321364,45.32019292,1087000
4/3/06,45.40057536,45.8759009,45.14194584,45.19087641,1197200
4/10/06,45.33067804,45.39009373,44.69458063,44.92175828,1503800
4/17/06,44.86234258,46.07476871,44.67011535,45.80250854,1909400
4/24/06,45.76056455,45.93182504,45.20485657,45.75357797,1083800
5/1/06,45.94930025,46.400157,45.50196649,46.27433554,1462600
5/8/06,46.29880432,46.40365554,45.03360307,45.04058966,4264400
5/15/06,44.87981779,45.20485657,43.71247769,44.16682948,3008800
5/22/06,43.88373119,44.57924429,43.24064369,44.56875916,4433800
5/30/06,44.53031372,45.08602519,43.76140826,44.92874836,1434600
6/5/06,44.75399632,44.82036715,42.90511629,43.47830297,2361200
6/12/06,43.72645435,43.76140826,42.28999262,43.42588085,5477200
6/19/06,43.61810809,43.67752378,42.9575454,43.30704947,3904400
6/26/06,43.49133128,44.55141414,43.01043787,44.33729215,1582200
7/3/06,44.57949571,44.69182551,44.00031679,44.08807171,3274600
7/10/06,44.22847606,44.3829247,42.66643861,42.92268295,1927200
7/17/06,42.86651981,43.89500739,42.48390839,42.91215236,1935800
7/24/06,43.14031163,44.38994861,43.10872337,44.2881494,1302000
7/31/06,44.27761881,44.91998477,43.8774564,44.41100627,1046800
8/7/06,44.33026824,44.50929178,43.64929714,43.86692582,1274800
8/14/06,44.14072114,45.22537187,43.85639523,45.22537187,1883200
8/21/06,44.99369539,45.15165774,44.64969964,44.86382162,1119000
8/28/06,44.73745455,45.62202407,44.73745455,45.56586093,1161600
9/5/06,45.56937463,45.71328918,44.84978084,45.09198791,977400
9/11/06,45.02880086,46.03678889,44.75879655,45.87124451,1469000
9/18/06,45.82210176,46.17663512,45.485158,45.65712955,1238600
9/25/06,45.7766076,46.56567958,45.47349794,46.33700801,2490400
10/2/06,46.34758161,47.01723896,45.96714021,46.89035584,2159800
10/9/06,46.88331031,47.60936368,46.7000347,47.59174102,967800
10/16/06,47.59174102,47.88075608,47.26043511,47.64108445,1129000
10/23/06,47.50714875,48.40943572,47.46837891,48.00411114,1768200
10/30/06,47.92657146,48.18033769,47.37674464,47.53887306,1048600
11/6/06,47.58821649,48.46934922,47.58821649,48.20148135,1124800
11/13/06,48.24025471,49.06147042,48.13353191,48.95220996,2048600
11/20/06,49.02622863,49.25884062,48.88524387,49.10024026,830800
11/27/06,49.07909307,49.26941422,48.18738675,48.94163636,1718200
12/4/06,49.05441783,49.73818035,49.04849662,49.43506717,1158200
12/11/06,49.49851225,50.15054695,49.21302524,49.93907861,1274800
12/18/06,50.06596173,50.1082561,49.30746186,49.31100431,1625200
12/26/06,49.36768363,49.97840325,49.33225552,49.66879603,1285600
1/3/07,50.00177993,50.07617507,49.18702185,49.28266466,4485600
1/8/07,49.42436295,50.27809159,49.11616563,50.27809159,1637200
1/16/07,50.35602565,50.35602565,49.87779747,50.14348176,1497200
1/22/07,50.19307616,50.59337737,49.72192935,49.93093433,1606000
1/29/07,50.00886838,51.00784486,49.85654627,50.94762309,1658600
2/5/07,51.01138377,51.23810103,50.53655635,50.7279872,1973600
2/12/07,50.7988328,51.41168144,50.44458708,51.36209058,1591028
2/20/07,51.33020138,51.6844471,51.12119995,51.35146321,1254000
2/26/07,51.50732424,51.59588567,47.88339406,48.92133756,4481852
3/5/07,48.46081459,49.87779747,48.2943191,49.55897278,2742800
3/12/07,49.54126758,49.79632449,48.21284612,49.0276042,1760800
3/19/07,49.38184992,50.8980216,49.2791222,50.83779983,2158200
3/26/07,50.90931461,50.90931461,49.89183991,50.32942163,2784400
4/2/07,50.51085942,51.31488145,50.18000226,51.10853687,2335680
4/9/07,51.31132029,51.48920048,50.80258294,51.48920048,1390200
4/16/07,51.70977548,52.5244632,51.70977548,52.50311758,2692600
4/23/07,52.52801725,52.96916368,52.11889636,52.81974432,1679000
4/30/07,52.91935723,53.3569425,52.09755074,53.25021083,2067600
5/7/07,53.28223282,53.54549195,52.72368902,53.29290563,1895800
5/14/07,53.3569425,53.74827892,52.95849087,53.71626405,2089600
5/21/07,53.74827892,54.23211305,53.18617752,53.5419379,2524000
5/29/07,53.70559123,54.63412584,53.4529978,54.523833,1241252
6/4/07,54.45268449,54.6519103,52.7130162,53.44203683,3167456
6/11/07,53.37117292,54.54482642,52.84820515,54.34595281,2587408
6/18/07,54.41355084,54.54162458,53.27871079,53.5063583,3555000
6/25/07,53.38172817,53.87454852,52.55321861,53.34601656,2305400
7/2/07,53.3888705,54.49235953,53.3888705,54.46736139,1295200
7/9/07,54.58521331,55.2351612,53.53528814,55.06731659,1772000
7/16/07,55.08160481,55.24944942,54.25309168,54.51021534,2947194
7/23/07,54.7102004,54.87447385,51.35687937,51.41401796,4328788
7/30/07,51.76042067,52.79605762,50.60693894,50.84620322,5936708
8/6/07,51.04261355,53.17459721,50.41052147,51.32473892,5604600
8/13/07,52.02825781,52.02825781,48.47495529,51.08904223,7496800
8/20/07,51.31402543,52.44251616,50.67121629,52.44251616,5126000
8/27/07,52.29252022,52.52464932,50.73192604,52.21752939,8020800
9/4/07,52.17467902,53.11746576,51.43901253,51.75684594,6804200
9/10/07,51.89255366,52.81391343,51.03190007,52.63035928,3987000
9/17/07,52.48536654,54.56377919,52.17467902,54.00311035,4337200
9/24/07,54.06479621,54.63862184,53.41207004,54.22618366,3237568
10/1/07,54.33377529,55.62128852,54.33377529,55.4491419,2882000
10/8/07,55.45631468,56.130552,55.04747005,55.61770213,2707600
10/15/07,55.66791156,55.66791156,53.34751864,53.43717834,2703400
10/22/07,53.01039819,54.66013658,53.01039819,54.66013658,4992000
10/29/07,54.90401095,55.29492364,53.21840868,53.78864435,2974800
11/5/07,53.68822549,54.10424647,51.64756724,51.85199493,4609960
11/12/07,51.59377501,53.18250894,51.15264931,51.93807182,3389724
11/19/07,51.57584307,51.69777667,50.34571205,51.14189373,2988856
11/26/07,51.19926876,53.07853956,50.09466132,52.70196884,4232610
12/3/07,52.66969135,53.85319933,51.98469128,53.65236519,3402976
12/10/07,53.88547682,54.35529362,52.22856565,52.25367036,4246494
12/17/07,52.00262322,53.01021063,51.05223403,52.93449206,4545472
12/24/07,53.36356396,53.49517365,52.51984275,52.59916696,2536824
12/31/07,52.6965158,52.6965158,50.26270461,50.27352155,4574198
1/7/08,50.50068087,50.90450964,48.89256626,49.77594598,13282704
1/14/08,50.03194325,50.30236672,46.61379425,47.07892622,9258076
1/22/08,44.59102672,48.74473116,43.26775456,47.38179689,11173022
1/28/08,47.50438886,49.92017183,47.10776417,49.90213999,7054872
2/4/08,49.95622829,49.95622829,47.13697351,47.7026994,6516762
2/11/08,47.63779777,49.1305317,47.31328961,48.35171933,5461474
2/19/08,49.18101075,49.18101075,47.55846995,48.41301171,5608480
2/25/08,48.4670964,49.82281577,47.53286986,47.88298172,5605576
3/3/08,47.67745988,48.16782777,45.93953841,46.33255384,6183148
3/10/08,46.41548371,47.65726826,45.53210038,46.22799371,5630004
3/17/08,45.14269059,47.9442777,45.01288733,47.29165574,5975416
3/24/08,47.67385423,48.62214279,47.06336496,47.21550945,6049142
3/31/08,47.16479462,49.57737167,47.05684085,49.18252047,3661676
4/7/08,49.58461665,49.76211856,47.81684247,47.921891,3062056
4/14/08,47.88929223,50.13523121,47.58022155,49.91425944,4024144
4/21/08,49.6896688,50.26564078,49.13542813,50.20406211,3972778
4/28/08,50.29825042,51.14953149,49.70053627,50.79448782,4390202
5/5/08,50.70396546,51.0879492,49.80921091,50.11712602,4566408
5/12/08,50.20043962,51.56974011,49.96316665,51.4828004,6420468
5/19/08,51.55162767,52.01893225,49.68908921,49.72226757,7789464
5/27/08,49.83457195,51.00463197,49.71864871,50.77641522,3818734
6/2/08,50.70396546,51.16764393,49.62446764,49.62446764,6559046
6/9/08,49.81282978,49.99033531,48.49787023,49.5375243,5942226
6/16/08,49.2658377,49.88166067,48.04143673,48.25154829,4329595
6/23/08,48.49787023,48.70572728,46.46079434,46.74759836,6502553
6/30/08,46.76216421,47.11884213,45.48100195,45.86679702,4952228
7/7/08,46.05606584,46.45643405,44.59292133,45.20439622,8135055
7/14/08,45.81584928,46.23076151,43.74125172,45.93232519,12617494
7/21/08,46.20893092,47.20620088,45.6047426,45.93232519,11814075
7/28/08,46.14341731,46.97325634,45.13159605,46.15797589,11051360
8/4/08,46.13613802,47.43112366,45.57563272,47.31538295,6019613
8/11/08,47.29354508,48.04913535,46.73231913,47.67934744,7300122
8/18/08,47.80309536,47.80309536,46.25988595,47.43185159,8462961
8/25/08,47.14795929,47.66478886,46.24532737,47.03876994,7108625
9/2/08,47.57743738,47.82493323,44.61869002,45.5901913,7341387
9/8/08,46.87134628,46.89318415,44.36727063,46.15797589,7742910
9/15/08,44.54925287,50.95502779,41.68849202,46.16525518,15923660
9/22/08,45.96143507,46.00511081,43.43804,44.52069913,14561129
9/29/08,43.80380322,43.92816272,39.96328941,40.10228675,15614725
10/6/08,38.99035925,39.09204142,30.51928307,32.44320493,29814658
10/13/08,34.418319,39.13666454,31.4190606,34.08913942,28761028
10/20/08,34.80602801,35.84479556,30.2851873,31.63121058,33807132
10/27/08,31.0898737,35.69116769,30.45344569,35.23031335,72569514
11/3/08,35.1571607,36.49585409,32.67728607,33.73068415,78520971
11/10/08,34.50610217,34.58657008,29.58292923,31.56535857,116987558
11/17/08,31.14108786,31.88723752,26.56904761,28.74166651,96370160
11/24/08,29.2610576,32.40662129,29.02696182,32.40662129,98509028
12/1/08,31.5214743,31.78482382,29.40736289,31.60926479,70227636
12/8/08,32.51635026,33.21861564,30.72411048,31.98233595,42933356
12/15/08,32.12132598,33.42169469,31.05329738,32.26763127,40245008
12/22/08,32.4040067,32.41137058,31.2245999,31.93224693,25545654
12/29/08,31.88064084,34.09937864,31.22607415,33.92984735,28735465
1/5/09,33.8266499,34.5416608,32.54404564,32.573538,32939896
1/12/09,32.53668177,32.58090925,29.90515416,31.20248616,39784617
1/20/09,30.95923503,31.01084113,29.48498574,30.44324778,43101195
1/26/09,30.59803659,32.21234693,30.11154906,30.32530784,35331329
2/2/09,29.88302568,32.00595203,29.78720685,31.91749707,33535911
2/9/09,31.91749707,32.17548332,29.75035062,30.42113404,34598047
2/17/09,29.44075827,29.61029693,27.75273546,28.36455629,36194778
2/23/09,28.68889113,28.71838349,27.02298943,27.13355813,35373637
3/2/09,26.56596478,26.73551082,24.51675828,25.14332159,34817206
3/9/09,24.81898675,27.98125884,24.73053179,27.90753901,31448176
3/16/09,28.23187385,29.70612314,27.56109042,28.3350713,25686117
3/23/09,29.06481733,30.76610197,28.92477839,30.17972753,28444848
3/30/09,29.52655093,31.32173999,28.79171985,31.24856937,23938983
4/6/09,30.9516635,31.82009147,30.15003768,31.82009147,13446163
4/13/09,31.53804536,32.56233759,30.98136077,32.36193856,15849249
4/20/09,31.76813424,32.4806831,30.68445489,32.25059422,20382318
